Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI
Warm All,0.018349,0.004893,1.018518377,1.00879719,1.028333,-0.069205,0.041484,0.993103392,0.985061342,1.001211,0.001346,0.000632,1.017378072,1.001374127,1.033638,0.001596,0.000594,1.010427996,1.002810382,1.018103
Warm Female,0.020657,0.0054,1.020871833,1.010123903,1.031734,-0.083556,0.045563,0.991679211,0.982862597,1.000575,0.001645,0.000695,1.021279242,1.0036264,1.039243,0.001957,0.000656,1.01280175,1.004372592,1.021302
Warm Male,0.016152,0.005136,1.016283149,1.006103994,1.026565,-0.055304,0.043728,0.994484865,0.985997867,1.003045,0.001058,0.000665,1.013634514,0.996863808,1.030687,0.001254,0.000624,1.00818431,1.00020126,1.016231
Cold All,0.00688,0.005887,1.006903722,0.995352314,1.018589,0.107855,0.050485,1.010843873,1.000890837,1.020896,-0.001018,0.000636,0.987054128,0.971429707,1.002930,-0.000414,0.000721,0.997312617,0.988193708,1.006516
Cold Female,0.006399,0.006683,1.006419517,0.993322713,1.019689,0.081818,0.057243,1.008215362,0.996966782,1.019591,-0.00082,0.000722,0.989558891,0.971795842,1.007647,-0.00048,0.000818,0.996884862,0.986549951,1.007328
Cold Male,0.007339,0.00595,1.007365996,0.995686331,1.019183,0.133899,0.051095,1.013479946,1.003380983,1.023681,-0.001217,0.000644,0.984543103,0.968763976,1.000579,-0.00035,0.000731,0.997727586,0.988478942,1.007063
Age 0-10 All,0.018237,0.006477,1.01840431,1.005557466,1.031415,-0.020363,0.053934,0.997965772,0.987471776,1.008571,-0.000678,0.000791,0.991359149,0.971879933,1.011229,0.001697,0.000774,1.01109156,1.001170424,1.021111
Age 0-10 Female,0.016994,0.00813,1.017139219,1.001059761,1.033477,-0.070705,0.067055,0.992954437,0.979989639,1.006091,-0.000535,0.000987,0.993175394,0.968884513,1.018075,0.001316,0.000973,1.00859069,0.996165351,1.021171
Age 0-10 Male,0.019011,0.007114,1.01919286,1.005080422,1.033503,0.014678,0.05958,1.001468878,0.989842064,1.013232,-0.000768,0.000872,0.99021776,0.968790264,1.012119,0.00195,0.000849,1.012755668,1.001860469,1.023769
Age 11-60 All,0.014373,0.005313,1.014476788,1.003967369,1.025096,-0.030169,0.045765,0.996987646,0.988084716,1.005971,0.000628,0.000638,1.008070795,0.992063914,1.024336,0.000801,0.000648,1.005220077,0.996955624,1.013553
Age 11-60 Female,0.017979,0.006172,1.018141595,1.005899212,1.030533,-0.031798,0.052958,0.99682525,0.986531949,1.007226,0.00094,0.00074,1.012104676,0.993488174,1.031070,0.001596,0.000751,1.010427996,1.000806585,1.020142
Age 11-60 Male,0.010453,0.005875,1.010507823,0.998938564,1.022211,-0.028341,0.050784,0.997169912,0.987293652,1.007145,0.000287,0.000706,1.003680356,0.986059553,1.021616,-0.000069,0.000719,0.999551601,0.990437455,1.008750
Age 60+All,0.012637,0.005874,1.012717184,1.001124592,1.024444,0.042662,0.050248,1.004275313,0.994433145,1.014215,0.000503,0.000705,1.006459171,0.988814389,1.024419,0.000222,0.000717,1.001444042,0.992337925,1.010634
Age 60+ Female,0.011887,0.007397,1.011957931,0.997392286,1.026736,0.018402,0.063007,1.001841894,0.989545856,1.014291,0.000443,0.000886,1.005686507,0.983578755,1.028291,-0.000189,0.000903,0.998772254,0.987347998,1.010329
Age 60+ Male,0.013519,0.007024,1.013610795,0.999751991,1.027662,0.070197,0.060346,1.007044396,0.995203424,1.019026,0.000564,0.000845,1.007245321,0.986117109,1.028826,0.000684,0.000857,1.004455898,0.993548719,1.015483
All: LAG 14,0.014348,0.004696,1.014451427,1.005157092,1.023832,-0.030676,0.039866,0.9969371,0.989177652,1.004757,0.00042,0.000565,1.005390477,0.991239875,1.019743,0.000898,0.00057,1.005854068,0.998576215,1.013185
Female,0.017678,0.005383,1.017835181,1.00715278,1.028631,-0.003507,0.045523,0.999649361,0.990769656,1.008609,0.000377,0.000646,1.004837262,0.988683273,1.021255,0.001339,0.000653,1.008741486,1.000384354,1.017168
Male,0.011102,0.004884,1.011163856,1.00153053,1.020890,-0.057409,0.041585,0.994275547,0.986204482,1.002413,0.000464,0.000588,1.005956872,0.991226173,1.020906,0.000472,0.000592,1.003072711,0.995535914,1.010667
Warm All,0.021771,0.00485,1.022009717,1.012340524,1.031771,-0.065668,0.040973,0.993454714,0.985508519,1.001465,0.001488,0.000625,1.01922894,1.003372073,1.035336,0.001788,0.000591,1.011689798,1.004101046,1.019336
Warm Female,0.026422,0.005358,1.026774156,1.016047723,1.037614,-0.032291,0.04509,0.996776108,0.988005771,1.005624,0.001675,0.000689,1.021671488,1.004163009,1.039485,0.002496,0.000652,1.016356324,1.007948946,1.024834
Warm Male,0.017351,0.005095,1.017502403,1.007391987,1.027714,-0.097919,0.043162,0.990255885,0.981913901,0.998669,0.00131,0.000657,1.016909372,1.000285225,1.033810,0.001118,0.00062,1.007293469,0.9993684,1.015281
Cold All,0.000873,0.005919,1.000873381,0.989329102,1.012552,0.049647,0.050749,1.004977045,0.995030286,1.015023,-0.000915,0.000638,0.988356318,0.972662479,1.004303,-0.000484,0.000722,0.996858943,0.987731598,1.006071
Cold Female,0.000992,0.006687,1.000992492,0.987958565,1.014198,0.062664,0.057146,1.006286075,0.995077937,1.017620,-0.001121,0.00072,0.985753653,0.968107485,1.003721,-0.000611,0.000814,0.996036376,0.985760495,1.006419
Cold Male,0.000658,0.006004,1.000658217,0.988951646,1.012503,0.036052,0.051659,1.003611707,0.993501245,1.013825,-0.000706,0.000647,0.991003909,0.975047846,1.007221,-0.000364,0.000733,0.997636797,0.98836381,1.006997
Age 0-10 All,0.020121,0.00647,1.020324792,1.007467544,1.033346,-0.03693,0.053499,0.996313811,0.985921242,1.006816,-0.000147,0.000786,0.998120169,0.978630858,1.017998,0.001859,0.000775,1.0121568,1.002212444,1.022200
Age 0-10 Female,0.019764,0.008127,1.019960601,1.003842443,1.036338,-0.07859,0.066532,0.992171801,0.979317604,1.005195,-0.000074,0.000981,0.999053248,0.974765326,1.023946,0.001641,0.000973,1.01072359,0.998271975,1.023331
Age 0-10 Male,0.020283,0.00711,1.020490098,1.006367587,1.034811,-0.00805,0.059152,0.999195324,0.987677756,1.010847,-0.000195,0.000867,0.997507112,0.976044308,1.019442,0.002004,0.000851,1.013111208,1.002186647,1.024155
Age 11-60 All,0.013128,0.005312,1.013214551,1.002720173,1.023819,-0.061508,0.045579,0.993868077,0.985028914,1.002787,0.000884,0.000636,1.011379459,0.995369984,1.027646,0.000624,0.000647,1.004064237,0.995821972,1.012375
Age 11-60 Female,0.018557,0.006157,1.018730251,1.006510381,1.031098,-0.006871,0.052696,0.999313136,0.989044933,1.009688,0.000658,0.000737,1.008457968,0.989983051,1.027278,0.001481,0.000749,1.009672984,1.000084244,1.019354
Age 11-60 Male,0.007187,0.005886,1.007212888,0.995659886,1.018900,-0.121775,0.050623,0.987896346,0.978142799,0.997747,0.001135,0.000704,1.014634044,0.996870954,1.032714,-0.000313,0.000718,0.997967568,0.988880464,1.007138
Age 60+All,0.010437,0.005865,1.010491655,0.99894216,1.022175,0.044834,0.050024,1.004493465,0.994692829,1.014391,0.000013,0.000703,1.000166414,0.98268126,1.017963,0.000398,0.000714,1.002590349,0.99351178,1.011752
Age 60+ Female,0.013848,0.007382,1.013944328,0.999379473,1.028721,0.074151,0.062476,1.00744266,0.995181451,1.019855,0.00015,0.000883,1.001921844,0.979970604,1.024365,0.000773,0.000899,1.005037144,0.99359186,1.016614
Age 60+ Male,0.006667,0.007027,1.006689274,0.992919267,1.020650,0.011365,0.060431,1.001137146,0.98934915,1.013066,-0.00014,0.000844,0.998209605,0.977295445,1.019571,-0.000014,0.000855,0.999909004,0.989076401,1.010860
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,-0.002242,0.003214,0.996642649,0.987269566,1.006105,-0.00149,0.00054,0.986973588,0.977823672,0.996209,0.001272,0.000383,1.024462413,1.009954298,1.039179,0.006469,0.002837,1.007793009,1.00109077,1.014540
Female,-0.004235,0.003684,0.993667634,0.982963334,1.004489,-0.00113,0.000618,0.990105278,0.979607533,1.000716,0.001213,0.00044,1.023314634,1.006683636,1.040220,0.007133,0.003265,1.008596338,1.000880708,1.016371
Male,-0.000309,0.003333,0.999536607,0.98978996,1.009379,-0.001023,0.000562,0.991038,0.981477906,1.000691,0.001329,0.000396,1.025572507,1.01055932,1.040809,0.005832,0.002932,1.007022946,1.000102341,1.013991
Warm All,-0.003804,0.003368,0.994310248,0.984513252,1.004205,-0.001298,0.000568,0.988642588,0.979004281,0.998376,0.000249,0.000404,1.004742209,0.989739046,1.019973,0.004371,0.002579,1.00525898,0.999179729,1.011375
Warm Female,-0.006334,0.003718,0.990543992,0.979775397,1.001431,-0.000757,0.000625,0.993360539,0.982709624,1.004127,-0.000084,0.000447,0.998405273,0.981923103,1.015164,0.004724,0.002855,1.005684898,0.998954387,1.012461
Warm Male,-0.001392,0.003539,0.997914178,0.987585049,1.008351,-0.00241,0.000598,0.979015308,0.968969344,0.989165,0.000564,0.000424,1.010773622,0.99493909,1.026860,0.004041,0.002702,1.004860976,0.998495229,1.011267
Cold All,-0.000709,0.003952,0.998937065,0.987397702,1.010611,-0.002919,0.000659,0.974639909,0.963624453,0.985781,0.002815,0.000462,1.054941168,1.036946275,1.073248,0.015988,0.005399,1.019370826,1.006508239,1.032398
Cold Female,-0.002066,0.004476,0.996905797,0.983873015,1.010111,-0.001897,0.000744,0.983444966,0.970905525,0.996146,0.003119,0.000524,1.061052139,1.040547732,1.081961,0.016705,0.006082,1.02024827,1.005757648,1.034948
Cold Male,0.000644,0.003986,1.000966467,0.989304765,1.012766,-0.000644,0.000667,0.994348828,0.982974976,1.005854,0.002515,0.000465,1.048945108,1.030937312,1.067267,0.015255,0.005477,1.018474582,1.005438833,1.031679
Age 0-10 All,0.003006,0.004447,1.004519181,0.991471397,1.017739,-0.000371,0.000735,0.996740524,0.984184322,1.009457,0.001725,0.000543,1.033318017,1.012632808,1.054426,0.012595,0.003807,1.015228794,1.006178947,1.024360
Age 0-10 Female,0.002948,0.005575,1.004431791,0.988102838,1.021031,-0.000838,0.000915,0.992652724,0.97710973,1.008443,0.001354,0.000686,1.02605977,1.000179376,1.052610,0.01603,0.004778,1.019422204,1.008030215,1.030943
Age 0-10 Male,0.003017,0.004874,1.004535756,0.990243843,1.019034,-0.001866,0.00081,0.983713286,0.970065504,0.997553,0.001968,0.000593,1.038099876,1.015426458,1.061280,0.010215,0.004172,1.012333437,1.002448449,1.022316
Age 11-60 All,-0.003948,0.003618,0.9940955,0.983577425,1.004726,-0.002448,0.000612,0.97868798,0.968411503,0.989074,0.001238,0.000428,1.023800824,1.007612106,1.040250,0.003479,0.003222,1.004183527,0.996602441,1.011822
Age 11-60 Female,-0.006711,0.004199,0.989983998,0.977837713,1.002281,-0.001227,0.000709,0.989260485,0.977236653,1.001432,0.001235,0.000498,1.023742469,1.004931601,1.042905,0.003238,0.003753,1.003893159,0.995070733,1.012794
Age 11-60 Male,-0.00094,0.003995,0.998590994,0.986930853,1.010389,-0.001651,0.000677,0.985576234,0.974134693,0.997152,0.001241,0.000471,1.023859182,1.006057231,1.041976,0.003742,0.003544,1.004500497,0.996162295,1.012908
Age 60+All,-0.004355,0.003951,0.99348879,0.982015251,1.005096,-0.001937,0.000669,0.983098854,0.97182016,0.994508,0.00087,0.000468,1.016667376,0.999102083,1.034541,0.005899,0.003548,1.007103914,0.998734705,1.015543
Age 60+ Female,-0.005173,0.00497,0.992270527,0.977877082,1.006876,-0.001332,0.000838,0.98834683,0.974164183,1.002736,0.001024,0.000591,1.019646501,0.997450416,1.042337,0.007472,0.004459,1.009006719,0.998479988,1.019644
Age 60+ Male,-0.003467,0.00474,0.994812999,0.981045833,1.008773,-0.001234,0.000807,0.989199548,0.975526127,1.003065,0.0007,0.000559,1.013388838,0.992511023,1.034706,0.004131,0.004259,1.004969507,0.994952812,1.015087
All: LAG 1,-0.001001,0.00321,0.998499627,0.989120712,1.007967,-0.001486,0.000538,0.98700833,0.977891824,0.996210,0.001299,0.000385,1.024988097,1.01039728,1.039790,0.008032,0.002844,1.009684999,1.002953665,1.016462
Female,-0.001222,0.003679,0.998168679,0.987430406,1.009024,-0.00099,0.000616,0.99132584,0.980848988,1.001915,0.001573,0.000442,1.030338099,1.013517466,1.047438,0.007981,0.003271,1.009623208,1.001885583,1.017421
Male,-0.000803,0.003326,0.998796225,0.989077152,1.008611,-0.000664,0.000559,0.994173838,0.984634442,1.003806,0.001033,0.000399,1.019820876,1.004779626,1.035087,0.008059,0.002938,1.009717713,1.002764438,1.016719
Warm All,-0.001711,0.003358,0.997436791,0.987638025,1.007333,-0.001203,0.000566,0.989469439,0.979856871,0.999176,0.000361,0.000405,1.006882577,0.991810518,1.022184,0.006061,0.002588,1.007299714,1.001186928,1.013450
Warm Female,-0.003553,0.003709,0.994684677,0.983897101,1.005591,-0.000146,0.000623,0.998716025,0.988041771,1.009506,0.00055,0.000449,1.010504792,0.99374886,1.027543,0.005514,0.002865,1.006638739,0.999878327,1.013445
Warm Male,0.000047,0.003525,1.000070502,0.989759792,1.010489,-0.002347,0.000595,0.979558225,0.969556857,0.989663,0.000182,0.000425,1.003463986,0.987707182,1.019472,0.00657,0.00271,1.007915161,1.001511221,1.014360
Cold All,-0.001053,0.003959,0.998421747,0.986868027,1.010111,-0.002187,0.000656,0.980938414,0.969901957,0.992100,0.002718,0.000467,1.052998701,1.034844237,1.071472,0.016225,0.005386,1.019660777,1.006825315,1.032660
Cold Female,0.001047,0.004488,1.001571734,0.98844308,1.014875,-0.00251,0.000742,0.978154154,0.965715486,0.990753,0.003094,0.00053,1.060548259,1.039821226,1.081688,0.017103,0.006077,1.020735657,1.006249946,1.035430
Cold Male,-0.003164,0.003988,0.995265244,0.983664181,1.007003,-0.000702,0.000662,0.993841442,0.982558126,1.005254,0.002344,0.00047,1.045542616,1.027401912,1.064004,0.015316,0.005454,1.018549137,1.00556683,1.031699
Age 0-10 All,0.001963,0.004423,1.002948839,0.989991304,1.016076,-0.001304,0.000729,0.988590389,0.976237881,1.001099,0.001521,0.000544,1.029320628,1.008677876,1.050386,0.014121,0.003804,1.017089584,1.008030263,1.026230
Age 0-10 Female,-0.001295,0.005543,0.998059385,0.981926402,1.014457,-0.000297,0.000908,0.997389812,0.981891187,1.013133,0.001468,0.000686,1.028284624,1.002348113,1.054892,0.016422,0.004767,1.019901853,1.008530596,1.031401
Age 0-10 Male,0.004101,0.004847,1.006170459,0.991934026,1.020611,-0.001656,0.000802,0.985532869,0.971993953,0.999260,0.001552,0.000594,1.029927076,1.007394646,1.052963,0.012473,0.004174,1.015080175,1.005163638,1.025095
Age 11-60 All,-0.003224,0.003613,0.995175675,0.984660645,1.005803,-0.001845,0.00061,0.983895093,0.973597524,0.994302,0.001185,0.00043,1.022770376,1.006522983,1.039280,0.005198,0.003233,1.006257094,0.998634517,1.013938
Age 11-60 Female,-0.002497,0.004194,0.996261506,0.984052667,1.008622,-0.001451,0.000707,0.987312375,0.975345867,0.999426,0.001626,0.0005,1.031376172,1.012349635,1.050760,0.004281,0.003765,1.005150418,0.996288824,1.014091
Age 11-60 Male,-0.004024,0.003986,0.99398218,0.982401848,1.005699,-0.00093,0.000675,0.991849398,0.980368851,1.003464,0.00071,0.000474,1.013581401,0.995846888,1.031632,0.006177,0.003554,1.00743994,0.99905384,1.015896
Age 60+All,0.000583,0.00395,1.000874882,0.989318952,1.012566,-0.000895,0.000667,0.992154934,0.980806177,1.003635,0.001316,0.000471,1.025319222,1.007491885,1.043462,0.007217,0.003549,1.00869801,1.000313201,1.017153
Age 60+ Female,0.001487,0.004967,1.002232989,0.987703744,1.016976,-0.000971,0.000835,0.991491603,0.977314397,1.005874,0.001533,0.000595,1.02955534,1.006993541,1.052623,0.008315,0.004458,1.010027946,0.999492913,1.020674
Age 60+ Male,-0.000441,0.004735,0.999338719,0.985523408,1.013348,-0.00071,0.000803,0.993771478,0.980102477,1.007631,0.001076,0.000562,1.02065441,0.999515238,1.042241,0.005966,0.004261,1.007184888,0.997141422,1.017330
All: LAG 2,0.001812,0.00321,1.002721697,0.993303125,1.012230,-0.00147,0.000538,0.98714731,0.978029521,0.996350,0.001404,0.000385,1.02703499,1.012415035,1.041866,0.00682,0.002843,1.00821758,1.001498385,1.014982
Female,-0.00198,0.00368,0.997034406,0.986305436,1.007880,0.000036,0.000614,1.00031685,0.98977912,1.010967,0.001369,0.000443,1.026352238,1.009559079,1.043425,0.005133,0.003279,1.006178609,0.998448597,1.013968
Male,0.005484,0.003322,1.008259927,0.998460506,1.018156,-0.000166,0.000558,0.998540266,0.98897603,1.008197,0.001435,0.000398,1.027640091,1.012521222,1.042985,0.008408,0.002928,1.010140672,1.003208079,1.017121
Warm All,0.000931,0.00334,1.001397476,0.991612275,1.011279,-0.000996,0.000562,0.991273499,0.981711133,1.000929,0.000456,0.000405,1.008701641,0.993602353,1.024030,0.005297,0.002574,1.006376645,1.000302398,1.012488
Warm Female,-0.003692,0.003693,0.994477306,0.983738253,1.005334,0.000636,0.00062,1.005612491,0.994916007,1.016424,0.000263,0.000449,1.005009506,0.988344695,1.021955,0.003238,0.002858,1.003893159,0.997167603,1.010664
Warm Male,0.005352,0.003499,1.008060311,0.99774349,1.018484,-0.001857,0.00059,0.9837912,0.973830593,0.993854,0.00064,0.000423,1.012234233,0.996413925,1.028306,0.007237,0.002686,1.008722219,1.002369731,1.015115
Cold All,0.001647,0.003976,1.002473554,0.990823424,1.014261,-0.002587,0.000657,0.977491581,0.966477234,0.988631,0.002827,0.000468,1.055181722,1.036951004,1.073733,0.010683,0.005459,1.012902123,0.999980032,1.025991
Cold Female,-0.001618,0.004498,0.997575943,0.984470722,1.010856,-0.001121,0.000741,0.990183698,0.977608918,1.002920,0.002933,0.000532,1.057308999,1.036568066,1.078465,0.008752,0.006166,1.010557744,0.996007957,1.025320
Cold Male,0.004904,0.004012,1.007383122,0.995570559,1.019336,0.000025,0.000665,1.000220024,0.988813124,1.011759,0.002721,0.000471,1.053058724,1.034749077,1.071692,0.012627,0.005519,1.01526778,1.002174072,1.028533
Age 0-10 All,0.00589,0.004407,1.008874144,0.995886902,1.022031,-0.000367,0.000726,0.99677561,0.98437176,1.009336,0.00164,0.000543,1.031650555,1.010998726,1.052724,0.012115,0.003788,1.014644191,1.005644494,1.023724
Age 0-10 Female,0.00456,0.005522,1.006863446,0.990649312,1.023343,0.0003,0.000903,1.002643488,0.987148353,1.018382,0.001835,0.000684,1.03547991,1.009437091,1.062195,0.013254,0.004758,1.016031955,1.004725112,1.027466
Age 0-10 Male,0.006789,0.004832,1.010235528,0.9959855,1.024689,-0.001041,0.000799,0.990881032,0.977319214,1.004631,0.001504,0.000593,1.028988211,1.006513803,1.051964,0.011309,0.004148,1.013663301,1.003821989,1.023601
Age 11-60 All,-0.000432,0.003617,0.99935221,0.988781423,1.010036,-0.001884,0.00061,0.983557479,0.973263443,0.993960,0.001177,0.000431,1.022614926,1.006332526,1.039161,0.003964,0.003238,1.004768132,0.997145107,1.012449
Age 11-60 Female,-0.00393,0.004196,0.994122341,0.981933944,1.006462,-0.000116,0.000705,0.998979721,0.986905844,1.011201,0.001314,0.000502,1.02528026,1.006291227,1.044628,0.001873,0.003779,1.002250128,0.993381392,1.011198
Age 11-60 Male,0.003361,0.003987,1.00505423,0.993341983,1.016905,-0.000853,0.000674,0.992521703,0.981050295,1.004127,0.001028,0.000473,1.019723998,1.00191932,1.037845,0.006178,0.003548,1.007441149,0.999069138,1.015883
Age 60+All,0.002143,0.003962,1.003219672,0.991601685,1.014974,-0.001584,0.000668,0.986157501,0.97486053,0.997585,0.001656,0.000472,1.031964224,1.013983588,1.050264,0.006873,0.003557,1.008281705,0.999881543,1.016752
Age 60+ Female,-0.00345,0.00498,0.994838367,0.98037885,1.009511,-0.000017,0.000836,0.999850411,0.985536685,1.014372,0.001103,0.000597,1.02117814,0.998725533,1.044136,0.004806,0.00447,1.005783862,0.995265006,1.016414
Age 60+ Male,0.008403,0.004739,1.012684272,0.998672722,1.026892,0.00029,0.000803,1.002555259,0.98876544,1.016537,0.002259,0.000562,1.043855427,1.022235729,1.065932,0.009218,0.00426,1.011123006,1.001042623,1.021305
All: LAG 3,0.005782,0.003219,1.008710719,0.999209453,1.018302,-0.000375,0.00054,0.996705439,0.987465302,1.006032,0.00119,0.000386,1.022867543,1.008269364,1.037677,0.006685,0.002835,1.008054262,1.001354997,1.014798
Female,0.00337,0.003693,1.005067798,0.994214382,1.016040,0.00094,0.000617,1.008306308,0.99763279,1.019094,0.001393,0.000444,1.026820362,1.00998193,1.043940,0.006457,0.003256,1.007778497,1.000090292,1.015526
Male,0.008108,0.003332,1.012236258,1.002368721,1.022201,0.000874,0.00056,1.007720853,0.998034255,1.017501,0.000994,0.000399,1.019065469,1.00403536,1.034321,0.006901,0.002933,1.008315584,1.00138374,1.015295
Warm All,0.005072,0.003349,1.007637014,0.997764443,1.017607,0.00052,0.000565,1.004586486,0.994844217,1.014424,0.000257,0.000404,1.004894941,0.989889498,1.020128,0.00455,0.002564,1.005474933,0.999429635,1.011557
Warm Female,0.004111,0.0037,1.006185552,0.995299582,1.017191,0.001216,0.000622,1.010758258,0.999972544,1.021660,0.000441,0.000448,1.008414202,0.991729867,1.025379,0.005111,0.002829,1.006152047,0.999479527,1.012869
Warm Male,0.005986,0.003511,1.009019432,0.998657562,1.019489,-0.000974,0.000594,0.991465428,0.981359413,1.001676,0.000084,0.000423,1.001597274,0.985943212,1.017500,0.004023,0.002691,1.004839272,0.998499495,1.011219
Cold All,0.004532,0.003971,1.006821159,0.995135132,1.018644,-0.002205,0.000655,0.980783046,0.969765063,0.991926,0.002482,0.000471,1.048287625,1.030060934,1.066837,0.01204,0.005471,1.014552877,1.001581457,1.027692
Cold Female,-0.001048,0.0045,0.998429235,0.985307011,1.011726,0.000259,0.00074,1.002281799,0.989570449,1.015156,0.002614,0.000534,1.05092003,1.030227694,1.072028,0.004581,0.006187,1.005512337,0.990986246,1.020251
Cold Male,0.010069,0.004008,1.015218134,1.003325497,1.027252,0.001659,0.000663,1.014706289,1.003168786,1.026376,0.002351,0.000475,1.045681682,1.027347256,1.064343,0.01955,0.005536,1.02373735,1.010494008,1.037154
Age 0-10 All,0.013838,0.004421,1.020973925,1.007789441,1.034331,0.001678,0.000729,1.014875962,1.002195014,1.027717,0.001624,0.000544,1.031336981,1.010653792,1.052443,0.014638,0.00378,1.017720782,1.008712777,1.026809
Age 0-10 Female,0.015419,0.005548,1.023398038,1.006840671,1.040228,0.00165,0.000907,1.014625927,0.998876695,1.030623,0.002032,0.000687,1.039362973,1.013109303,1.066297,0.016084,0.004736,1.019488265,1.008195126,1.030908
Age 0-10 Male,0.012762,0.004847,1.019327402,1.004904809,1.033957,-0.000168,0.000804,0.998522692,0.984771355,1.012466,0.001347,0.000593,1.025923313,1.003515846,1.048831,0.013619,0.004151,1.016477074,1.006601341,1.026450
Age 11-60 All,0.002395,0.003629,1.003598961,0.992948221,1.014364,-0.000929,0.000613,0.991858126,0.981426431,1.002401,0.00084,0.000432,1.016088041,0.999872328,1.032567,0.002051,0.00323,1.002464231,0.994877405,1.010109
Age 11-60 Female,0.000326,0.004212,1.00048912,0.988176177,1.012955,0.000662,0.00071,1.005842602,0.993600087,1.018236,0.001237,0.000502,1.023781372,1.004820099,1.043100,0.004137,0.003746,1.004976743,0.996161195,1.013870
Age 11-60 Male,0.004633,0.003999,1.006973704,0.995203978,1.018883,-0.00031,0.000676,0.997275718,0.98571536,1.008972,0.000411,0.000476,1.00783957,0.990131774,1.025864,-0.00022,0.003563,0.999736035,0.991393077,1.008149
Age 60+All,0.004182,0.003972,1.006292716,0.994609899,1.018113,-0.001046,0.000669,0.990837434,0.979469959,1.002337,0.001501,0.000473,1.02892956,1.010964151,1.047214,0.007598,0.003539,1.009159292,1.000794187,1.017594
Age 60+ Female,-0.00047,0.00499,0.999295248,0.984742001,1.014064,0.00052,0.000837,1.004586486,0.99018788,1.019194,0.0012,0.000597,1.023061907,1.000567881,1.046062,0.002844,0.00445,1.00341863,0.992971218,1.013976
Age 60+ Male,0.009347,0.004749,1.014119248,1.000058442,1.028378,0.00053,0.000804,1.004674893,0.99083883,1.018704,0.001832,0.000563,1.035420889,1.013938122,1.057359,0.012886,0.004231,1.015583374,1.005527106,1.025740
All: LAG 4,0.006854,0.003224,1.010334031,1.000802762,1.019956,0.000016,0.000543,1.00014081,0.990817555,1.009552,0.001163,0.000385,1.022342947,1.007789784,1.037106,0.008507,0.002792,1.010260683,1.003648255,1.016917
Female,0.004582,0.003698,1.006896673,0.996008866,1.017904,0.001029,0.000621,1.009096322,0.998345562,1.019963,0.0012,0.000442,1.023061907,1.00636006,1.040041,0.008147,0.003208,1.009824345,1.002233675,1.017473
Male,0.009035,0.003338,1.013644751,1.003745778,1.023641,0.000829,0.000563,1.007321875,0.997587491,1.017151,0.001127,0.000398,1.021643903,1.006613252,1.036899,0.008844,0.002888,1.010669316,1.00382753,1.017558
Warm All,0.00514,0.003367,1.007739799,0.997813414,1.017765,0.000517,0.00057,1.004559965,0.994732164,1.014485,0.000333,0.000405,1.006347058,0.991283015,1.021640,0.00776,0.002524,1.009355492,1.003381256,1.015365
Warm Female,0.004439,0.00372,1.006680717,0.995730839,1.017751,0.001129,0.000628,1.009984718,0.999103858,1.020984,0.00053,0.000448,1.010120873,0.993408301,1.027115,0.008519,0.002784,1.010275231,1.003681592,1.016912
Warm Male,0.005804,0.003529,1.008744007,0.998332132,1.019264,-0.000282,0.000599,0.997521477,0.987268587,1.007881,0.000147,0.000424,1.002796904,0.987087333,1.018756,0.007034,0.002651,1.008476524,1.002208082,1.014784
Cold All,0.007026,0.003964,1.010594731,0.998885462,1.022441,-0.001162,0.000655,0.989826504,0.978706928,1.001072,0.002221,0.000468,1.043102035,1.025080022,1.061441,0.009321,0.005455,1.011247988,0.998356392,1.024306
Cold Female,0.001635,0.004496,1.00245551,0.989292003,1.015794,0.0006,0.000741,1.005293964,0.992527293,1.018225,0.001937,0.000532,1.037488615,1.017136494,1.058248,0.001896,0.006181,1.00227779,0.987812366,1.016955
Cold Male,0.012379,0.004,1.018741967,1.006831731,1.030793,0.00127,0.000664,1.011238685,0.999723366,1.022887,0.002502,0.000471,1.04868605,1.030452432,1.067242,0.016733,0.005511,1.020282551,1.007143119,1.033593
Age 0-10 All,0.011035,0.004432,1.016690252,1.003528631,1.030024,0.000408,0.000733,1.003596853,0.990988465,1.016366,0.001349,0.000542,1.025962299,1.005461781,1.046881,0.013287,0.00372,1.01607219,1.007220906,1.025001
Age 0-10 Female,0.006007,0.005575,1.009051217,0.992647165,1.025726,0.001864,0.000914,1.016538471,1.000638732,1.032691,0.001104,0.000686,1.021197543,0.995439789,1.047622,0.01169,0.00467,1.014126854,1.003048798,1.025327
Age 0-10 Male,0.014385,0.004856,1.021811978,1.007327576,1.036505,0.000351,0.000807,1.003093575,0.989228101,1.017153,0.001504,0.000592,1.028988211,1.006551286,1.051925,0.014348,0.004085,1.017366677,1.007638707,1.027189
